,HTGDA,ATGDA,HM1_D,HM1_L,HM1_W,AM1_D,AM1_L,AM1_W,HM2_D,HM2_L,HM2_W,AM2_D,AM2_L,AM2_W,HM3_D,HM3_L,HM3_W,AM3_D,AM3_L,AM3_W
2302,-0.3490382210681763,-0.5514059904296096,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2303,0.1886466192024808,-0.31242946880441563,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2304,0.06916109914233477,1.121429660946748,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2305,1.025045259623503,0.8227090089152557,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2306,-0.11006718094788426,-0.013708816772923182,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
2307,0.4873604193528458,-1.5073120769303854,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2308,-0.5880092611884684,-0.7306383816485049,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
2309,0.24838937923255378,0.7629648785089571,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2310,1.1564793316896635,-0.4725437382932956,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2311,-1.4244079016094906,0.10099991360716991,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2312,-0.2773469090320887,-0.07106318196296972,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2313,0.00941833911226176,0.15835427879721645,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2314,-1.4817609512383607,1.0760241218379611,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
2315,1.2711854309474035,-0.41518937310324905,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2316,0.869714083545313,-0.7019611990534818,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2317,-0.7935243556919197,-0.013708816772923182,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2318,0.6976549346587028,0.5024804699374956,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2319,-0.506759107547569,-0.013708816772923182,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
2320,0.1748598284263101,1.0892597445741259,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2321,-0.7074947812486143,-0.6754899535811526,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
2322,-1.314113575400125,-0.5651930974464477,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2323,0.11971266532162732,-0.12400567290762808,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
2324,0.00941833911226176,0.5377754639006013,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2325,-0.4869061288298832,0.42747860776589636,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2326,0.8917729487871862,-0.45489624131174283,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2327,0.06456550221694454,-1.5027163745914394,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2328,0.00941833911226176,1.4201503129782405,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2329,-0.3214646395158349,1.0892597445741259,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2330,-0.4154190655460352,0.039397076921564356,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
2331,1.1246165263402912,0.039397076921564356,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
2332,-1.4775125771917776,-1.3413561591351117,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2333,0.7528837972642813,-0.385450072634336,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2334,1.5494539309985884,0.14560886431053943,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2335,-0.5216284167106094,-0.6509795411067737,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
2336,-0.6809424434574708,-0.43855596632882354,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
2337,0.4342557437705587,-0.11992060416189826,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2338,-0.4685237411283223,0.9421972697278526,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
2339,0.1687323658591231,-0.7040854348012612,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
2340,-0.6050786211970606,-0.21854583530880367,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2341,-0.09299782093929196,0.9592670212725094,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2342,-0.09299782093929196,1.0104762759064794,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2343,-0.40024630109395315,-0.5258013631126245,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2344,-0.4514543811197301,-1.6011957104259973,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2345,0.9823718596020222,1.21531329444236,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
2346,0.16304257918959236,-0.5258013631126245,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2347,-1.1171594214548293,1.573778076880151,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2348,-0.3490382210681763,0.3959652202988378,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2349,1.2384122597309064,-1.140312418720266,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2350,-0.04002394505055728,0.13462143802892132,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
2351,-0.5344467866787477,-0.6070298359803012,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2352,0.9982640223686426,-0.2114824898420492,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2353,0.4049566124148141,-0.5081429994457383,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2354,0.9982640223686426,0.8268292937708623,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2355,1.591571432322471,-0.06315223504020469,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
2356,-0.38611993419029056,-0.4092561629111752,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
2357,-0.6333313550043858,-0.35981274464389373,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2358,-1.5727347540979477,-0.06315223504020469,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
2359,-0.04002394505055728,-0.5081429994457383,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2360,1.1564793316896635,-0.2526853383981171,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2361,-0.6119063652004976,-1.1130008162488154,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2362,1.1564793316896635,-0.4916618600233111,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
2363,-0.3729353250802055,-0.2526853383981171,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
2364,-0.3729353250802055,1.0377878783779302,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2365,0.6785372514490795,-0.5394571643483498,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2366,-0.3729353250802055,-1.5431585551741642,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2367,-0.5641121571764391,1.515740921628318,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2368,0.00941833911226176,1.2767644000031242,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
2369,0.4873604193528458,-0.013708816772923182,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
2370,-0.2680964171564645,-0.013708816772923182,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2371,0.00941833911226176,-0.7075116214912283,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2372,-0.9618833078282801,-0.3374834589747988,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
2373,-0.4993587140470697,-0.05996233708747684,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2374,-1.4706603609876117,0.5413334270017207,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
2375,1.6745068767246192,-0.42999049960390623,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2376,-0.6381160921814328,-0.3837369792893525,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2377,-0.2680964171564645,-0.29122993866024516,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2378,1.1657298235652875,1.2813897520345794,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
2379,0.6569527704059563,-0.3374834589747988,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
2380,1.3984375098114592,-0.6410221860390573,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2381,-0.6178806412035048,-0.058516914577647045,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2382,1.2192092297212402,-0.9994869684768481,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
2383,0.6367173194280283,1.6889988998065837,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2384,-1.5140220416546,-0.14813311018709477,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
2385,1.1744021596986853,-0.058516914577647045,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2386,-0.3490382210681763,-0.19294120799181863,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2387,-0.3490382210681763,-0.37217359921071413,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2388,-0.5282665011583954,-0.5065978926248857,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2389,-0.12500287095540252,-0.37217359921071413,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
2390,-0.12092950095335209,1.4636005896373665,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2391,-0.9899151013907779,-0.36131103004593257,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2392,-0.42507446110645103,-0.5785624133415634,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2393,-0.3381759010627085,-0.4916618600233111,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
2394,-0.5554223011720648,1.2028989296826096,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
2395,-0.7292194212595501,-1.4475679465240867,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
2396,-0.16437878097522338,0.551144779795717,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2397,-0.0774802209314808,0.7683961630913478,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2398,1.4866938598558852,-0.18750992340942788,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2399,-0.5554223011720648,-0.5785624133415634,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2400,1.1902164197066458,-0.35108743553790284,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
2401,-1.4244079016094906,1.5888396223607304,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2402,-0.28578118103633426,-0.0980534714641681,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2403,-0.41229526110001835,-1.0258446730678623,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2404,-0.3701239010787903,-0.2667427808466579,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2405,0.5154746593669979,-0.6884660543028825,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
2406,0.7685028194943658,-0.3932597628835254,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2407,-0.03275302090896624,1.1671163489045056,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
2408,-0.07492438093019425,0.4923591113745463,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2409,-0.2436098210151063,-0.4354320902291478,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2410,-1.0557097254238972,0.7646718536634227,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2411,-0.44121276511457463,-1.4475679465240867,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2412,-0.7279780132589251,1.21531329444236,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2413,-0.1544475169702242,-0.3824154501375081,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2414,-0.4821792291351962,-0.1775784316016276,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
2415,1.279378723751528,1.584019927806945,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2416,0.5829488354009627,-0.3824154501375081,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2417,-1.4244079016094906,-0.13661102789445148,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
2418,1.2384122597309064,-1.078861313159502,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
2419,-0.2363804450114672,0.027258586934252916,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2420,0.8856454862199993,-0.3323441789398484,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2421,-0.30920971438146094,-0.45183243975244547,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2422,-0.22955270100803027,-0.7704678019193706,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2423,1.5627300998941598,-0.7306383816485049,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
2424,0.0492468457989771,0.8625384291861213,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2425,-0.30920971438146094,-0.4916618600233111,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
2426,1.5627300998941598,-0.2526853383981171,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2427,-0.7074947812486143,-0.3323441789398484,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
2428,-0.1498956876345996,-0.3323441789398484,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2429,-0.30920971438146094,-0.7704678019193706,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2430,-1.1143914171291116,0.528832475565355,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2431,-0.18434196368797504,-1.3700620476186185,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2432,-0.6493666904085433,1.6526680096946451,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2433,-0.3393502059281645,1.0713737679036333,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2434,0.8619636714333035,-0.3237324123947964,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
2435,-0.1455899031279277,1.1876326162618356,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
2436,-0.3781022664882118,0.06379708213254513,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2437,-0.5718625692884486,1.5751621107891771,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2438,1.2107322164737297,0.06379708213254513,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2439,1.675756943194298,1.5751621107891771,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2440,1.5941736578047248,-0.4287733017008917,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2441,0.04715060860493945,-0.20237449174018154,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2442,1.1413864238925924,-0.1269082217532782,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2443,0.5754023815024272,-0.4287733017008917,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2444,-1.3112110931314576,-0.1269082217532782,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2445,1.2168509628779478,-0.6929052466550533,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2446,1.5941736578047248,-0.4287733017008917,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2447,-0.36790435581451514,0.891886423069917,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2448,-0.8206915897266476,-1.1457028665764735,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2449,-0.36790435581451514,-0.6551721116616017,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2450,0.00941833911226176,0.3447559656648677,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2451,0.7263314594731378,-1.0891031640862958,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2452,-2.141321021970367,0.7032207481026586,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
2453,-2.141321021970367,-0.37217359921071413,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2454,-1.0659513414290525,-0.37217359921071413,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
2455,0.36787489929269984,1.7786150954160314,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2456,1.4432445798340139,1.0616855305404496,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
2457,0.36787489929269984,0.3447559656648677,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2458,1.801701140014452,-1.0891031640862958,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
2459,0.36787489929269984,-0.013708816772923182,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2460,-0.5641121571764391,0.2730630091773096,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2461,0.00941833911226176,0.2730630091773096,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2462,0.869714083545313,0.8466066610777749,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
2463,1.1564793316896635,-0.5872524686733887,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2464,0.5829488354009627,-0.5872524686733887,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2465,0.2961835872566122,0.8466066610777749,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2466,-1.1376426534651403,-0.3004806427231559,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2467,-1.9979383978981913,-1.4475679465240867,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
2468,-0.5641121571764391,1.1333784870280077,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2469,0.2961835872566122,1.4201503129782405,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2470,0.4873604193528458,-0.4916618600233111,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2471,-0.4685237411283223,0.7032207481026586,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
2472,1.2042735397137219,0.22526770485227074,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
2473,-0.7074947812486143,1.4201503129782405,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
2474,-0.9464658213689064,-0.7306383816485049,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
2475,-0.4685237411283223,-0.2526853383981171,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2476,0.4873604193528458,-1.9255209897744745,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
2477,-0.4685237411283223,-0.013708816772923182,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
2478,1.4432445798340139,-0.7306383816485049,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2479,0.9653024995934298,-0.9696149032736988,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
2480,0.00941833911226176,0.6008022388347183,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
2481,0.41908297931847666,0.19112820176295733,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
2482,0.00941833911226176,-1.2427309279882062,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2483,-0.8099109413001682,-0.8330568909164452,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2484,-1.6292402217125979,-0.4233828538446842,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2485,-0.6050786211970606,-0.21854583530880367,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2486,-0.1954139809908457,1.21531329444236,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
2487,1.2384122597309064,1.0104762759064794,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2488,0.2142506592153692,-0.013708816772923182,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
2489,-0.8099109413001682,-0.8330568909164452,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
2490,-0.7074947812486143,0.16552357444597227,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
2491,0.9055597395633568,-1.2683355553051914,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2492,-0.3490382210681763,0.7032207481026586,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
2493,0.9055597395633568,1.7786150954160314,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
2494,-0.3490382210681763,1.240917921759345,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
2495,-1.4244079016094906,-0.37217359921071413,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
2496,0.36787489929269984,0.5239883568837631,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
2497,-0.8867230613388335,-0.013708816772923182,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2498,0.5471031793829189,-0.7306383816485049,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2499,0.36787489929269984,-0.9098707728674004,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2500,-0.6278377678751836,-0.8102972221902363,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2501,-1.265093874862629,-0.3323441789398484,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2502,2.0805006868214595,-1.1289325843571616,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
2503,-0.4685237411283223,0.30492654539400205,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2504,0.32804639260598445,-0.1730264978563858,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
2505,0.8059884728465685,-0.9696149032736988,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2506,1.6025586065808755,0.6235619075609272,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2507,0.4873604193528458,-0.013708816772923182,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
2508,0.32804639260598445,0.4642442264774646,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
2509,0.00941833911226176,2.057421037312091,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2510,0.7263314594731378,0.8466066610777749,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
2511,0.2961835872566122,1.563536225953357,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
2512,-0.9942600293929649,0.41644892215242585,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2513,-1.2810252775373154,-1.0174102075987377,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2514,-1.1376426534651403,-0.15709472974803954,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2515,-0.9942600293929649,1.1333784870280077,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2516,0.00941833911226176,-1.1607961205738542,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
2517,-0.4207295331042639,-0.3004806427231559,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
2518,0.7263314594731378,-1.0174102075987377,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2519,2.16015770019489,0.1296770962021932,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2520,-0.12092950095335209,-1.3172171165467081,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2521,0.7915053795059447,-1.0565154565919512,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2522,1.5735924198996276,0.24699284318183384,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2523,0.7915053795059447,-0.5351121366824373,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2524,0.9218532195715585,0.11664201320445533,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2525,0.1397661791778756,-0.7958137966371941,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
2526,-0.12092950095335209,0.5076945031365908,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2527,-0.7726687012814213,-0.2744104767276802,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
2528,-1.033364381412649,-1.3172171165467081,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2529,-0.12092950095335209,-1.0565154565919512,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2530,1.5627300998941598,-0.8501266424611019,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2531,0.7263314594731378,0.10577944403967378,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2532,-1.1854368614891986,-0.9696149032736988,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2533,0.6068459394129919,-0.4916618600233111,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2534,-0.8269803013087605,-1.208591424898893,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2535,0.24838937923255378,1.5396385737908374,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2536,0.12890385917240776,-0.13319707758552013,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
2537,0.12890385917240776,0.9421972697278526,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2538,0.36787489929269984,0.8227090089152557,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2539,1.5627300998941598,0.3447559656648677,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
2540,-0.4317589657252005,0.09658803936178172,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
